source,Gaia_id,KIC_id,logRHK,e_logRHK,Prot,Teff,BV,FeH_native,e_FeH_native,Mass,Age,tau_conv,tau_Noyes1984,Ro,log_Ro,F_Ca,F_bas,delta_F,log_dF,epsilon,log_epsilon,dTeff
Ye2024,2117403419344354176,8409671,-4.5379,0.0074,5.08,5873,0.594615,-0.2,0.02,0.96,6.21,15.354869714245666,,0.330839668101317,-0.4803824235310377,1955022.4100529938,513408.4425005358,1441613.967552458,6.158848981460717,2.807928051457692,0.4483859755178721,0.101
Ye2024,2117408298427267200,8539406,-4.7169,0.0087,4.78,6301,0.464062,-0.11,0.02,1.22,2.6,10.648698264908191,,0.44888115721637567,-0.3478686246912538,1715337.7883258406,843017.9681056779,872319.8202201627,5.940675740313105,1.034758277074839,0.014838909026459594,0.529
Ye2024,2119131267507245312,9753286,-4.9128,0.0103,6.38,6341,0.452317,-0.02,0.02,1.34,2.39,9.159880552148511,,0.696515632892563,-0.1570691316409007,1120579.6966061364,881479.3849614178,239100.31164471863,5.378580142178064,0.2712488978459593,-0.5666320177900152,0.569
Ye2024,2119131611104628224,9813472,-4.598,0.0105,13.06,5342,0.770496,0.03,0.02,0.9,6.59,16.867395843027396,,0.7742748271007532,-0.11110486010744905,1165271.8935568358,263216.05755425076,902055.836002585,5.955233420598816,3.427054733606686,0.5349210406170679,-0.43
Ye2024,2119142670642206976,9752283,-4.5011,0.0054,4.62,6084,0.529106,-0.25,0.02,1.02,4.48,14.032847450821215,,0.329227551014932,-0.4825038285232767,2450578.1569927386,658466.8231706431,1792111.3338220955,6.253364986443654,2.7216425653653107,0.43483108850788166,0.312
Ye2024,2119145183201451008,9812539,-4.606,0.0067,4.22,6378,0.441519,-0.22,0.01,1.16,2.56,11.52693877886925,,0.36609893406703475,-0.4364015356076217,2324608.364957754,918387.2168474856,1406221.1481102684,6.14805362498785,1.5311854545812957,0.1850277948939203,0.606
Ye2024,2119149168931182080,9872950,-4.916,0.0111,12.22,6042,0.541963,0.06,0.02,1.12,3.67,12.171862643132958,,1.003954806119522,0.0017141631131100928,916926.7026036466,627081.6358565692,289845.0667470774,5.46216591294293,0.4622126533033618,-0.3351581696647644,0.27
Ye2024,2119167173433935488,9751937,-4.6423,0.0083,9.46,5953,0.569505,0.14,0.02,1.14,2.32,11.843039123414078,,0.798781453089796,-0.0975720275698249,1622763.6347237623,564791.265839046,1057972.3688847162,6.024474325357392,1.8732095074328163,0.2725863533675326,0.181
Ye2024,2119215380147028992,10053675,-4.5593,0.0093,7.93,5721,0.643282,-0.09,0.03,0.94,5.7,15.836148205371112,,0.5007530806834959,-0.30037637020267927,1675712.5709537682,426753.637666918,1248958.9332868503,6.096548158678281,2.9266509363926385,0.46637092693032334,-0.051
Ye2024,2119520769501220864,9993295,-4.8215,0.0116,4.37,6326,0.456713,-0.02,0.02,1.22,2.03,10.648698264908191,,0.4103787985430045,-0.3868150843329508,1369709.559929688,866883.5711349265,502825.9887947615,5.701417716306024,0.5800386644038716,-0.2365430561308893,0.554
Ye2024,2119623569540531584,10515281,-4.657,0.0066,6.19,6295,0.46583,-0.15,0.02,1.2,2.82,10.930356368792774,,0.5663127341092967,-0.2469436727170674,1961528.7340179791,837374.8785862352,1124153.855431744,6.050825754286693,1.3424738240651382,0.12790582645733078,0.523
Ye2024,2119639516757415424,10579294,-4.6176,0.014,5.12,6256,0.477364,-0.09,0.04,1.14,1.65,11.843039123414078,,0.4323214629830608,-0.36419320299578695,2095070.7657681063,801478.7595694481,1293592.0061986581,6.111797323167254,1.6140065981206686,0.20790530580212355,0.484
Ye2024,2119679889449648384,10646158,-4.7678,0.0106,17.24,5808,0.615271,-0.1,0.02,0.96,6.01,15.354869714245666,,1.122770842139115,0.050291125673736954,1101331.7698517235,474665.4093788188,626666.3604729046,5.797036382344612,1.3202275710231448,0.12064879811574986,0.036
Ye2024,2119700058616197504,10904269,-4.8866,0.0119,30.0,5279,0.792514,-0.03,0.02,0.84,8.82,18.60920008626386,,1.6121058326490942,0.20739354927228743,571766.0765043802,242096.8936891932,329669.182815187,5.518078351574932,1.361724133637254,0.13408913446817333,-0.493
Ye2024,2125717479600707968,6692779,-4.7472,0.0125,22.58,5499,0.716736,-0.27,0.02,0.84,9.88,18.60920008626386,,1.2133783233738848,0.083996232141574,927997.0921052342,322849.5785098138,605147.5135954204,5.781861253217015,1.874394621757344,0.272861029459767,-0.273
Ye2024,2125749429857242240,7120179,-4.837,0.0117,16.68,6281,0.469962,-0.19,0.03,1.2,3.49,10.930356368792774,,1.5260252673575232,0.1835617245645345,1284478.7097937707,824333.5836109843,460145.1261827864,5.662894826377504,0.5582025715452787,-0.2532081671212107,0.509
Ye2024,2125776028596985088,6948764,-5.0997,0.0177,24.36,5677,0.657612,0.27,0.03,1.1,7.19,12.514101920504952,,1.9466039316880566,0.28927759621428156,468152.4640018159,404145.9251118225,64006.53888999339,4.806224343652327,0.15837482184753818,-0.8003138606368345,-0.095
Ye2024,2125787676546944768,7033367,-4.694,0.0111,13.88,5810,0.614632,0.08,0.02,1.06,2.1,13.24184353201083,,1.048192418710166,0.020441014244415193,1307122.4271297052,475818.9489730052,831303.4781567,5.919759597584899,1.7471004043680125,0.24231786423306828,0.038
Ye2024,2125791799715513984,7032843,-5.1017,0.016,28.79,5648,0.667117,0.21,0.02,1.18,6.04,11.222913527863295,,2.565287519013903,0.40913604817036214,456552.25143910485,389814.10604871064,66738.1453903942,4.8243741337255885,0.1712050548064433,-0.7664834169828287,-0.124
Ye2024,2125862129800219264,7364715,-4.9404,0.0109,8.32,6120,0.518156,0.38,0.02,1.34,2.24,9.159880552148511,,0.9083087877219631,-0.04176648407133905,912467.5428109402,686432.0077898391,226035.53502110112,5.354176719901521,0.3292904941144661,-0.48242080622468686,0.348
Ye2024,2125872167142902912,7609527,-4.9103,0.015,5.64,6253,0.478255,-0.01,0.03,1.3,2.8,9.620852087644154,,0.5862266614870137,-0.23193443381061402,1065774.8100954161,798773.0840646051,267001.7260308111,5.426514068867324,0.33426480105232975,-0.4759093533313881,0.481
Ye2024,2125884330490627328,7611858,-5.0648,0.0086,23.03,5821,0.611121,0.06,0.01,1.18,5.36,11.222913527863295,,2.052051808367148,0.3121883212565113,560792.4186377667,482206.5163408808,78585.90229688596,4.8953446439553545,0.16297146478487679,-0.7878884310030541,0.049
Ye2024,2126042312265659392,7751922,-4.8683,0.01,4.57,6441,0.44,-0.13,0.02,1.32,2.3,9.386296808958306,,0.48687997972090336,-0.3125780830747595,1321675.7852305148,984284.7559514132,337391.02927910164,5.528133531168406,0.3427778671152722,-0.4649872278807671,0.669
Ye2024,2126045232843416704,7890021,-4.767,0.0105,4.64,6420,0.44,-0.4,0.02,1.3,2.8,9.620852087644154,,0.4822857640602383,-0.3166955572390754,1647220.9186238868,961882.3325849591,685338.5860389277,5.835905184220763,0.7124973219927548,-0.1472167636646519,0.648
Ye2024,2126098632179076224,8026699,-5.0018,0.0122,20.1,5905,0.58453,0.03,0.02,1.08,2.65,12.87049780038931,,1.5617111561444041,0.19360071270870388,686580.3100147162,533458.0937655981,153122.2162491181,5.185038206337921,0.28703701010186583,-0.5420621024062916,0.133
Ye2024,2126111688879773824,8094082,-4.8409,0.0101,20.78,5775,0.625846,0.28,0.02,1.12,3.77,12.171862643132958,,1.7072161105698582,0.23228850042773327,909745.0283179962,455975.51170066075,453769.51661733544,5.6568353174423756,0.995162031673373,-0.0021062019351065463,0.003
Ye2024,2126147006388578304,8096156,-4.9988,0.0105,9.13,6058,0.537054,0.19,0.02,1.32,3.3,9.386296808958306,,0.9726945765540149,-0.012023505610310712,765823.7180747039,638883.0209747299,126940.69709997403,5.103600878930204,0.19869161166046231,-0.701820467497495,0.286
Ye2024,2126169859915412992,8233588,-5.01,0.0117,11.57,5980,0.561106,0.24,0.02,1.3,3.5,9.620852087644154,,1.2025961832277925,0.08011982115779329,708625.0042079212,583100.410440697,125524.59376722423,5.098728824549963,0.21527097480921847,-0.6670145225683329,0.208
Ye2024,2126177552195975936,8299279,-4.6465,0.0102,11.12,5600,0.682957,-0.11,0.02,0.92,4.47,16.339848430570573,,0.6805448684086538,-0.16714323642697212,1258530.7888552696,367050.30593781447,891480.482917455,5.950111839654912,2.428769213636044,0.385386249261202,-0.172
Ye2024,2126220815407795456,8363515,-4.5632,0.0082,3.03,6483,0.44,-0.06,0.02,1.34,1.83,9.159880552148511,,0.33079033975932065,-0.48044718185975804,2738519.4073523204,1030435.8320573049,1708083.5752950155,6.232509116588032,1.6576321612232376,0.21948816428755996,0.711
Ye2024,2126222048057149824,8428580,-4.7827,0.0067,17.71,5842,0.604438,-0.27,0.02,0.96,4.01,15.354869714245666,,1.1533800240303786,0.06197242537511777,1089326.1948686945,494605.50535199203,594720.6895167024,5.774313047271165,1.2024142131080044,0.08005410117656873,0.07
Ye2024,2126226136866012032,8492610,-4.9221,0.0101,19.87,6041,0.54227,-0.2,0.02,1.18,4.6,11.222913527863295,,1.770484994887331,0.24809225040209532,903539.36725682,626350.3030595151,277189.0641973049,5.442776092272917,0.4425463879291309,-0.35404119961981984,0.269
Ye2024,2126231295128075264,8363992,-4.5085,0.0101,3.31,6115,0.519673,-0.23,0.03,1.04,3.29,13.628989336448337,,0.2428646701738908,-0.614635657959358,2458654.940962178,682488.0518213708,1776166.8891408073,6.249483769791547,2.6024878888366056,0.41538871711680225,0.343
Ye2024,2126233146252642944,8428992,-5.0091,0.012,13.84,5942,0.572937,0.15,0.02,1.26,4.83,10.115976103458719,,1.3681329274065814,0.13612829536259416,692217.104664771,557474.7027775995,134742.40188717155,5.12950428471955,0.2417013744584677,-0.6167208799273479,0.17
Ye2024,2126261011999621888,8687184,-4.8586,0.0087,12.67,6170,0.503055,-0.37,0.02,1.26,3.54,10.115976103458719,,1.2524742912024123,0.09776882012529646,1138026.5462019444,726959.8181989437,411066.7280030006,5.6139123261370205,0.565460040173095,-0.24759808029733155,0.398
Ye2024,2126338463152001920,8167544,-4.9503,0.0175,29.95,5484,0.721806,-0.17,0.03,0.98,11.44,14.894693714546571,,2.01078320736129,0.30336524965093464,575044.5888313429,316691.9288218883,258352.6600094546,5.412212937418281,0.8157854258254732,-0.08842405770991921,-0.288
Ye2024,2126360522104849152,8367182,-5.0292,0.0184,6.88,6213,0.490165,-0.24,0.04,1.06,3.55,13.24184353201083,,0.519565118207921,-0.2843600136389096,789981.9185385084,763439.3533682044,26542.56517030392,4.423942892359388,0.03476709060543087,-1.458831650613071,0.441
Ye2024,2126365126309761280,8431917,-4.8511,0.0103,20.74,5425,0.741881,0.19,0.02,0.94,11.17,15.836148205371112,,1.3096619033260661,0.11715919453273907,692007.3491465864,293439.2370203183,398568.1121262681,5.600502549553687,1.3582645462599485,0.13298436478368972,-0.347
Ye2024,2126385600412895616,8432609,-4.6157,0.0072,12.0,5637,0.670735,-0.15,0.02,0.9,12.98,16.867395843027396,,0.7114316941201407,-0.14786679099887937,1387087.5571148111,384493.18410253513,1002594.373012276,6.001125262837801,2.607573851673033,0.41623661735547446,-0.135
Ye2024,2126414569971999104,8500171,-4.8665,0.0166,26.63,5481,0.722821,0.01,0.03,0.92,5.84,16.339848430570573,,1.6297580796512996,0.21212314276593047,695906.5832327608,315472.57059891126,380434.0126338495,5.580279338020515,1.2059178771441579,0.0813177334115032,-0.291
Ye2024,2126418383902933632,8564441,-4.533,0.0073,5.88,5893,0.588306,0.06,0.02,1.12,6.59,12.171862643132958,,0.48308136333738044,-0.31597971671728686,2004275.884235469,525862.1463830824,1478413.7378523867,6.1697959894859915,2.8114093171014924,0.4489240797651888,0.121
Ye2024,2126419685272608384,8629109,-4.5906,0.0079,13.36,6038,0.543192,-0.28,0.03,0.98,5.7,14.894693714546571,,0.89696372789138,-0.04722511893486868,1934568.7644410324,624160.6945559883,1310408.0698850441,6.117406558939964,2.099472269424518,0.3221101426960603,0.266
Ye2024,2126486961640315776,8756593,-4.8644,0.0087,12.56,6215,0.489568,-0.07,0.02,1.3,3.17,9.620852087644154,,1.3054976716803004,0.11577610160722111,1156049.0696471424,765173.6174353741,390875.45221176837,5.592038396695408,0.5108323696808345,-0.29172159079712,0.443
Ye2024,2126558090598708224,8495590,-4.9734,0.0135,3.42,6453,0.44,-0.15,0.03,1.28,1.81,9.863939442164517,,0.3467174570619144,-0.4600242912689167,1045341.9930659347,997286.0380991051,48055.954966829624,4.681747211962718,0.04818673192139292,-1.3170725270425132,0.681
Ye2024,2126631994094785024,8687869,-5.0769,0.0107,11.12,5973,0.56328,0.07,0.02,1.2,4.43,10.930356368792774,,1.0173501782383487,0.007470465508853228,604619.0069073038,578305.3751850654,26313.63172223838,4.420180792140449,0.045501274674850926,-1.3419764368264075,0.201
Ye2024,2126634364916728448,8752225,-4.8226,0.0083,13.55,5983,0.560175,-0.07,0.02,1.04,5.19,13.628989336448337,,0.9942043144580727,-0.002524356524652198,1093170.108753776,585165.8460420435,508004.2627117324,5.705867356505211,0.8681372403187606,-0.06141161353121812,0.211
Ye2024,2126638320588210176,8817143,-4.7203,0.0102,19.63,6415,0.44,-0.14,0.02,1.34,2.42,9.159880552148511,,2.1430410460315064,0.33103048923794315,1828514.3772846847,956613.3954750485,871900.9818096362,5.940467166703863,0.9114455075936454,-0.040269291308314886,0.643
Ye2024,2126648765949090048,9020155,-4.9938,0.0127,22.53,6226,0.486286,-0.01,0.03,1.32,2.93,9.386296808958306,,2.400307646195176,0.38026690857922113,864267.5397124729,774772.6300459836,89494.90966648934,4.951798334012848,0.11551119153651275,-0.93737593622995,0.454
Ye2024,2126818189517921152,9649205,-5.0087,0.0102,25.52,5562,0.695594,0.12,0.01,0.98,7.78,14.894693714546571,,1.713361851481139,0.23384909297472917,531906.9620060301,349847.2310416966,182059.73096433352,5.260213896624373,0.5203978045566828,-0.28366454429901633,-0.21
Ye2024,2126836851157355776,8024703,-4.8246,0.0137,19.51,5816,0.612716,0.12,0.03,1.14,6.75,11.843039123414078,,1.6473811997655305,0.2167941054229004,971648.8209886651,479294.0137963739,492354.8071922912,5.692278182586342,1.027250065763321,0.011676177736923286,0.044
Ye2024,2126838908441667968,8024282,-4.7984,0.0092,20.66,5574,0.691594,0.04,0.02,0.98,3.49,14.894693714546571,,1.3870711540595744,0.14209874010920628,870722.1533403633,355203.38746598864,515518.76587437466,5.712244479061535,1.4513340358380915,0.16176738020167364,-0.198
Ye2024,2126843345146637824,7885698,-4.9769,0.0153,29.59,5746,0.63519,0.31,0.02,1.18,6.5,11.222913527863295,,2.63657025660373,0.4210393484529132,651889.8562596734,440075.9474744174,211813.90878525598,5.325954474706107,0.481312168958221,-0.31757315796819224,-0.026
Ye2024,2126860559375879680,8024926,-4.8285,0.0092,34.22,5612,0.678984,-0.16,0.02,0.92,10.29,16.339848430570573,,2.0942666723870627,0.32103198153207074,834799.8955403862,372631.4612920682,462168.434248318,5.664800280174001,1.2402829128968014,0.09352076056192765,-0.16
Ye2024,2126887188173672704,8295509,-4.5727,0.0107,8.03,6022,0.548116,-0.03,0.04,1.08,1.35,12.87049780038931,,0.6239074917333116,-0.2048797994331041,1994686.9268995207,612593.375077556,1382093.5518219648,6.1405374407697,2.256135322467351,0.35336514497367766,0.25
Ye2024,2126890452348855424,8426595,-4.6185,0.0063,7.92,6070,0.533382,0.15,0.02,1.18,1.84,11.222913527863295,,0.7056991021392883,-0.15138043511822638,1852961.9483684227,647858.6654823512,1205103.2828860716,6.081024269537687,1.8601329998246365,0.269543997457121,0.298
Ye2024,2126921994588354944,8293302,-4.9435,0.0159,6.85,6215,0.489568,-0.17,0.04,1.22,3.64,10.648698264908191,,0.6432711144209566,-0.19160594981094717,963554.465701655,765173.6174353741,198380.84826628095,5.297499742950486,0.2592625304191647,-0.5862602445420421,0.443
Ye2024,2126931301777313408,8294354,-4.7508,0.0075,6.79,6203,0.493155,0.0,0.02,1.3,3.05,9.620852087644154,,0.7057586935278056,-0.15134376351345458,1490111.8255088646,754818.537155636,735293.2883532286,5.866460601814987,0.9741325261088792,-0.011381955398027064,0.431
Ye2024,2126945084333094016,8554513,-4.5496,0.0107,5.6,6193,0.496149,-0.17,0.03,1.08,3.11,12.87049780038931,,0.43510360569197326,-0.3614073177055846,2352968.1938745286,746281.3939565207,1606686.799918008,6.205931225659339,2.1529235660022574,0.33302861159186087,0.421
Ye2024,2126949104422407680,8489323,-4.7922,0.011,5.22,6328,0.456126,0.03,0.02,1.32,2.34,9.386296808958306,,0.5561298674273776,-0.2548237801423476,1467160.474671713,868817.613871112,598342.8608006011,5.776950113559887,0.688686383940375,-0.1619785033919369,0.556
Ye2024,2126951780180291072,8554094,-5.0051,0.0183,24.5,5606,0.68097,0.08,0.03,0.98,6.86,14.894693714546571,,1.6448810878247613,0.21613450729013692,553508.2652058961,369831.8488685485,183676.4163373476,5.264053397394177,0.4966484549648204,-0.3039509112469097,-0.166
Ye2024,2126958518990798976,8554303,-4.7593,0.0089,5.02,6361,0.446473,-0.11,0.02,1.2,2.03,10.930356368792774,,0.45927139341335527,-0.3379306045921661,1615895.676430269,901268.1812334525,714627.4951968164,5.854079721609688,0.7929132638620344,-0.10077431720486406,0.589
Ye2024,2126992363331351296,8556311,-4.9118,0.0095,10.05,6014,0.550584,0.28,0.02,1.36,3.05,8.941232764773126,,1.124006081084839,0.050768660854434995,908793.9593745482,606879.0388474129,301914.92052713525,5.479884576231054,0.4974878043251144,-0.30321756130866,0.242
Ye2024,2126992844367736832,8621114,-4.8224,0.0103,16.57,5214,0.815508,0.07,0.02,0.86,11.06,18.000329833835156,,0.9205386875107938,-0.03595795466742217,630806.0412853684,221848.1130663898,408957.9282189786,5.611678632011849,1.8434140483159966,0.26562289284406004,-0.558
Ye2024,2127010986309875328,8750985,-4.6435,0.0078,7.24,6078,0.530937,0.11,0.02,1.16,2.07,11.52693877886925,,0.628093905840126,-0.20197542037214858,1758549.1848410494,653902.3603255241,1104646.8245155253,6.043223448445602,1.6893146309574607,0.2277105434509357,0.306
Ye2024,2127012425117996544,8751312,-4.912,0.0138,11.44,5971,0.563901,-0.04,0.03,1.04,4.95,13.628989336448337,,0.8393872588487343,-0.07603762727807138,882673.3641165103,576941.5963100195,305731.76780649077,5.485340567500222,0.5299180536849449,-0.27579128433132466,0.199
Ye2024,2127027028006840320,8881475,-4.7602,0.0101,9.8,6051,0.5392,-0.2,0.03,1.02,4.74,14.032847450821215,,0.6983614718498558,-0.1559197283869074,1320445.097109695,633696.6746806252,686748.4224290698,5.836797670449881,1.0837178888072625,0.03491624227626578,0.279
Ye2024,2127027337244495104,8815685,-4.8314,0.0096,6.77,6363,0.445889,-0.23,0.02,1.3,2.77,9.620852087644154,,0.7036798755792701,-0.15262486910881193,1370438.1172932794,903267.8627813399,467170.2545119395,5.669475182750357,0.5172001282913244,-0.2863413760650245,0.591
Ye2024,2127052011837763456,8814285,-4.9509,0.0117,7.18,6221,0.487777,-0.2,0.02,1.24,3.32,10.377405303719263,,0.6918877879258206,-0.1599643347863514,950938.7436070584,770396.7100207937,180542.0335862647,5.256578329950019,0.23434943482740433,-0.6301360895158026,0.449
Ye2024,2127058608907880320,8748022,-4.779,0.0102,17.47,5841,0.604756,-0.03,0.02,1.0,4.55,14.454397707459272,,1.2086287061953822,0.082292904982931,1097894.3789926472,494008.93503821513,603885.443954432,5.780954561506883,1.222418059923789,0.08721975751704215,0.069
Ye2024,2127074551826232320,8881201,-4.7106,0.0139,20.62,5682,0.655978,0.07,0.03,1.0,4.33,14.454397707459272,,1.4265554620348475,0.15428866094749788,1150844.5202789253,406662.0701891336,744182.4500897918,5.871679423923848,1.8299775283780009,0.26244575674608295,-0.09
Ye2024,2127093827639774464,9016493,-4.9428,0.012,18.89,5774,0.626168,-0.09,0.03,0.98,5.84,14.894693714546571,,1.2682368877146835,0.1032003808474381,718983.3857007157,455419.15776199347,263564.22793872224,5.420886465622082,0.5787288994031812,-0.23752483016806347,0.002
Ye2024,2127096572119535232,9083564,-5.0356,0.011,15.02,5993,0.557076,0.05,0.02,1.12,4.03,12.171862643132958,,1.2339935505658934,0.09131288987472416,673889.7448725809,592096.0417386078,81793.70313397306,4.912719870915444,0.1381426278307776,-0.8596722868447754,0.221
Ye2024,2127119185125336448,8553325,-5.0415,0.0155,9.11,6007,0.552745,-0.36,0.04,0.98,7.56,14.894693714546571,,0.6116272126564725,-0.2135132001013973,671030.5062346318,601916.5785417781,69113.92769285361,4.839565574301092,0.1148231003377431,-0.9399707309277635,0.235
Ye2024,2127120731313502848,8488035,-4.9379,0.0281,28.53,5100,0.856538,-0.17,0.03,0.8,7.76,19.92161221406761,,1.4321130083966593,0.1559772896105322,442580.66908884543,189832.13907005408,252748.53001879135,5.402688638420966,1.3314317125485222,0.124318896930515,-0.672
Ye2024,2127131795149447808,8552124,-4.7911,0.0083,13.15,5942,0.572937,-0.14,0.02,1.0,5.63,14.454397707459272,,0.9097577267584017,-0.041074247174223213,1143516.2129868972,557474.7027775995,586041.5102092978,5.767928378844648,1.0512432354138495,0.021703214197750054,0.17
Ye2024,2127162817694787072,8746452,-4.8645,0.0127,12.07,6327,0.45642,-0.09,0.03,1.32,3.56,9.386296808958306,,1.2859171455648366,0.10921298695273948,1241375.2274181284,867850.1301607745,373525.09725735395,5.572319787501345,0.43040276687883444,-0.3661249454356555,0.555
Ye2024,2127181651129771776,8616270,-4.929,0.0118,8.6,6161,0.505764,-0.04,0.03,1.12,2.36,12.171862643132958,,0.7065475722281415,-0.15085859154985765,962091.9299654919,719516.9379397813,242574.99202571053,5.384846025775978,0.3371359022072284,-0.4721949962175597,0.389
Ye2024,2127239409850563840,9147169,-4.9919,0.0113,5.86,6323,0.457593,-0.13,0.01,1.24,2.98,10.377405303719263,,0.56468836173333,-0.248191163010561,923431.0296688199,863989.4347885464,59441.59488027345,4.77409045348485,0.06879898351398388,-1.162417978298339,0.551
Ye2024,2127305758504843904,9274642,-4.9546,0.0152,9.72,6125,0.516641,-0.2,0.04,1.04,2.82,13.628989336448337,,0.7131856779728757,-0.1467973868088022,886004.8694715138,690395.5062382987,195609.36323321506,5.2913896393227144,0.28332942706857367,-0.5477083165851033,0.353
Ye2024,2127324037885469056,9211183,-4.8098,0.0104,14.19,5957,0.568258,-0.04,0.02,1.04,4.06,13.628989336448337,,1.041163042225834,0.017518743722397256,1106425.3994577562,567472.1869894437,538953.2124683125,5.731551064910676,0.9497438373633248,-0.022393515786177258,0.185
Ye2024,2127329329285337856,9274513,-4.7407,0.0128,15.97,5743,0.636159,0.13,0.03,1.04,3.26,13.628989336448337,,1.1717670038299204,0.06884126440340622,1120642.2750661946,438458.6625553741,682183.6125108205,5.83390128252725,1.555867566933213,0.1919726277450262,-0.029
Ye2024,2127343279339374336,9396652,-4.776,0.0123,8.97,6080,0.530327,-0.2,0.02,1.02,3.55,14.032847450821215,,0.6392145308666537,-0.19435336103531017,1297854.6388134507,655420.8213183674,642433.8174950833,5.807828393984427,0.9801852437382734,-0.008691839888355708,0.308
Ye2024,2127346028118485376,9397038,-4.9859,0.0133,43.63,5565,0.694593,0.11,0.03,1.02,10.19,14.032847450821215,,3.1091337772254293,0.49263940890741786,561787.9392461072,351179.72881324834,210608.2104328589,5.323475297885458,0.5997163080698684,-0.22205414124316727,-0.207
Ye2024,2127350254366292352,9457426,-4.6367,0.0084,11.29,5686,0.654672,-0.17,0.02,0.92,5.05,16.339848430570573,,0.6909488816846854,-0.16055408174804292,1368167.14790864,408684.6538806267,959482.4940280134,5.982037055344142,2.347733111379,0.3706487250954588,-0.086
Ye2024,2127353449821732736,9336082,-5.0573,0.0185,23.68,5470,0.72655,-0.07,0.04,0.88,10.77,17.42033268532819,,1.3593311004871822,0.13332525334808984,444898.6029082613,311035.9946308925,133862.60827736877,5.126659282862556,0.43037658209373475,-0.3661513677881334,-0.302
Ye2024,2127395437421868416,9019366,-4.9752,0.0086,17.21,5814,0.613355,0.13,0.01,1.06,3.74,13.24184353201083,,1.2996679773776627,0.11383241845313934,685980.6199433529,478133.24699534604,207847.37294800684,5.3177445396846945,0.4347059616835847,-0.36180440372788947,0.042
Ye2024,2127402790405934464,9086251,-4.9883,0.012,10.24,6051,0.5392,0.09,0.02,1.22,3.8,10.648698264908191,,0.9616198849154156,-0.016996564663560726,780944.8195911618,633696.6746806252,147248.1449105366,5.1680498320826205,0.23236376454831126,-0.6338315960909948,0.279
Ye2024,2127409971592837504,9018496,-4.6879,0.0051,7.34,5801,0.617509,-0.01,0.01,1.02,0.64,14.032847450821215,,0.5230584901406062,-0.28144974416333174,1317416.8034321235,470646.8989936591,846769.9044384644,5.927765414098706,1.7991617627759462,0.2550702125521462,0.029
Ye2024,2127417736893090816,9152029,-4.9064,0.011,3.83,6366,0.445014,0.03,0.03,1.36,2.01,8.941232764773126,,0.4283525662243714,-0.36819862693345,1155256.1090426936,906274.5237101548,248981.58533253882,5.39616722788208,0.27473086666195223,-0.5610925438270599,0.594
Ye2024,2127428972526679296,9152377,-4.9203,0.012,3.83,6479,0.44,-0.11,0.02,1.4,2.04,8.525863775948729,,0.4492213458540523,-0.3475396153527651,1200448.8403228081,1025961.9601172484,174486.88020555978,5.24176277760731,0.17007149094067694,-0.7693684810072446,0.707
Ye2024,2127464053819699840,9150496,-4.5691,0.0106,7.45,5284,0.790757,-0.02,0.03,0.88,1.98,17.42033268532819,,0.42766117815158394,-0.3689001719544995,1192238.0342760207,243718.1108262185,948519.9234498022,5.977046457579384,3.8918729520521262,0.5901586545348326,-0.488
Ye2024,2127467451133229312,9214930,-4.8943,0.0089,11.57,6003,0.553981,-0.16,0.02,1.0,6.0,14.454397707459272,,0.8004484333532097,-0.09666664104825035,939258.4482316466,599096.5527871308,340161.89544451574,5.53168566281851,0.5677914417334012,-0.24581115784040095,0.231
Ye2024,2127469757536443264,9277694,-4.856,0.0219,17.84,5839,0.605391,0.1,0.03,1.06,5.14,13.24184353201083,,1.3472444344228647,0.12944639816568332,918259.9387871725,492817.6466667365,425442.29212043603,5.628840659806445,0.8632854261571066,-0.06384559071512973,0.067
Ye2024,2127521842601892864,9645350,-4.9509,0.0094,10.92,5965,0.565767,0.13,0.01,1.22,5.39,10.648698264908191,,1.0254774553980799,0.01092611706534573,803810.2291538127,572866.8061034476,230943.42305036518,5.363505598651819,0.40313633219771805,-0.39454805979302515,0.193
Ye2024,2127534285124763264,9402384,-4.7776,0.0126,8.11,6151,0.508779,-0.43,0.03,1.28,3.5,9.863939442164517,,0.8221867183544227,-0.08502954311389578,1354548.7652130327,711323.8583563959,643224.9068566369,5.80836285275061,0.9042644912022068,-0.043704522766810736,0.379
Ye2024,2127618466484079488,9767233,-4.8804,0.0123,24.67,5892,0.588621,-0.27,0.03,0.94,9.53,15.836148205371112,,1.5578283102726163,0.19251959196945306,900041.8202471371,525233.362126075,374808.45812106214,5.573809382839693,0.7136036762856938,-0.14654292126298982,0.12
Ye2024,2127620802946830976,9827711,-4.4998,0.01,26.62,5807,0.61559,-0.58,0.03,0.82,13.74,19.248913098918976,,1.382935226690539,0.14080183929249954,2039947.735664303,474089.5401072735,1565858.1955570295,6.194752429704314,3.302874379389848,0.5188920561693798,0.035
Ye2024,2127629736478438912,9948224,-4.8205,0.0083,6.24,6223,0.48718,0.19,0.02,1.36,2.3,8.941232764773126,,0.6978903428825268,-0.1562128112196487,1285615.0284688114,772144.5260210762,513470.50244773517,5.710515499555226,0.6649927379446573,-0.17718309738529162,0.451
Ye2024,2127677599593334528,9459767,-4.5591,0.0105,8.21,5225,0.811597,-0.07,0.02,0.82,10.76,19.248913098918976,,0.4265175886975705,-0.37006305472671597,1166425.2590300834,225168.88549304832,941256.3735370351,5.973707929960516,4.180223974888816,0.6211995517397186,-0.547
